,Unnamed: 0,year,month,day,hour,minute,weekday,change,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,dow_open,euf_open,us_6mn,ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma31,labels,class
38918,38918,2019,1,16,8,15,4,-0.9,-0.9,2.0,1.2,0.3,1.0,-0.9,0.7,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,2.413991016,1.7879999,2.49,3.1999999999999997,3.2000000000000006,2.500000000000001,1.4000000000000006,0.5000000000000006,-0.09999999999999942,1.0000000000000004,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,3.4999999999999996,0,-1
38921,38921,2019,1,16,8,18,4,0.3,0.3,1.0,-0.9,0.7,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,-0.7,0.9,0.0,2.413991016,1.7879999,2.49,1.4000000000000006,0.5000000000000006,-0.09999999999999942,1.0000000000000004,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,-0.4999999999999999,-1.6,-2.0,6.6,1,-1
38922,38922,2019,1,16,8,19,4,1.0,1.0,-0.9,0.7,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,-0.7,0.9,0.0,0.6,2.413991016,1.7879999,2.49,0.5000000000000006,-0.09999999999999942,1.0000000000000004,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,-0.4999999999999999,-1.6,-2.0,-0.9,2.6999999999999993,0,-1
38923,38923,2019,1,16,8,20,4,-0.9,-0.9,0.7,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,-0.7,0.9,0.0,0.6,-0.3,2.413991016,1.7879999,2.49,-0.09999999999999942,1.0000000000000004,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,-0.4999999999999999,-1.6,-2.0,-0.9,0.7,-1.6999999999999997,0,-1
38924,38924,2019,1,16,8,21,4,0.7,0.7,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,-0.7,0.9,0.0,0.6,-0.3,2.4,2.413991016,1.7879999,2.49,1.0000000000000004,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,-0.4999999999999999,-1.6,-2.0,-0.9,0.7,3.8,-2.9000000000000004,0,-1
38925,38925,2019,1,16,8,22,4,0.0,0.0,0.4,-0.6,-0.9,1.3000000000000005,0.1,-0.6,0.4,0.2,0.4,-3.2,-1.4,0.5,0.6,0.9,-1.0,0.1,-0.8,-0.2,0.2,-1.2,0.9,0.0,-0.5,0.5,0.1,1.7,2.3,0.4,0.6,-0.4,-0.9,-0.3,0.0,1.4,1.8,-2.2,-2.1,-0.8,2.1,0.3,1.2,1.9,-0.8,0.6,-0.7,-0.2,0.6,3.9,0.5,-2.6000000000000005,0.2,0.4,-0.7,0.9,0.0,0.6,-0.3,2.4,0.1,2.413991016,1.7879999,2.49,0.7000000000000006,-2.4999999999999996,-4.299999999999999,-3.1999999999999997,-1.6999999999999988,-2.1,-3.1999999999999997,-2.5,-3.6999999999999993,-4.1000000000000005,-4.3,-2.3,0.0,-0.4999999999999999,-1.6,-2.0,-0.9,0.7,3.8,4.4,-1.4000000000000008,0,-1
40263,40263,2019,1,17,6,41,5,0.9,0.9,1.0,-0.7,-0.7,-0.1,-2.0,0.6,-0.5,-1.2,-1.3000000000000005,-0.4,-0.4,0.7,1.0,0.2,0.9,-0.8,2.3,-0.5,-1.9,-0.1,1.4999999999999998,0.9,-1.7,0.1,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,2.414708984,1.784,2.5,-4.000000000000001,-5.300000000000001,-6.700000000000001,-5.3,-3.6000000000000005,-3.3,-0.40000000000000047,-1.8000000000000005,0.9999999999999989,1.6999999999999988,1.0999999999999996,1.4,3.2999999999999994,3.4999999999999996,0.7999999999999996,0.6999999999999998,2.4000000000000004,3.3000000000000003,-0.5999999999999994,-0.09999999999999942,-0.7999999999999998,0,-1
40275,40275,2019,1,17,6,53,5,0.7,0.7,1.0,0.2,0.9,-0.8,2.3,-0.5,-1.9,-0.1,1.4999999999999998,0.9,-1.7,0.1,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,2.414708984,1.784,2.5,3.2999999999999994,3.4999999999999996,0.7999999999999996,0.6999999999999998,2.4000000000000004,3.3000000000000003,-0.5999999999999994,-0.09999999999999942,0.4999999999999998,0.6000000000000001,-0.4999999999999999,-1.0999999999999994,1.1,0.0,-2.6000000000000005,-2.7,-1.4000000000000006,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,2.1000000000000005,0,-1
40277,40277,2019,1,17,6,55,5,0.2,0.2,0.9,-0.8,2.3,-0.5,-1.9,-0.1,1.4999999999999998,0.9,-1.7,0.1,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,2.414708984,1.784,2.5,0.7999999999999996,0.6999999999999998,2.4000000000000004,3.3000000000000003,-0.5999999999999994,-0.09999999999999942,0.4999999999999998,0.6000000000000001,-0.4999999999999999,-1.0999999999999994,1.1,0.0,-2.6000000000000005,-2.7,-1.4000000000000006,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,-0.7,-0.4,1.9000000000000006,0,-1
40279,40279,2019,1,17,6,57,5,-0.8,-0.8,2.3,-0.5,-1.9,-0.1,1.4999999999999998,0.9,-1.7,0.1,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,2.414708984,1.784,2.5,2.4000000000000004,3.3000000000000003,-0.5999999999999994,-0.09999999999999942,0.4999999999999998,0.6000000000000001,-0.4999999999999999,-1.0999999999999994,1.1,0.0,-2.6000000000000005,-2.7,-1.4000000000000006,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,-0.7,-0.4,-1.0,0.7,1.2000000000000004,0,-1
40284,40284,2019,1,17,7,2,5,1.4999999999999998,1.4999999999999998,0.9,-1.7,0.1,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,2.414708984,1.784,2.5,0.6000000000000001,-0.4999999999999999,-1.0999999999999994,1.1,0.0,-2.6000000000000005,-2.7,-1.4000000000000006,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,-0.7,-0.4,-1.0,0.7,1.2,0.19999999999999996,1.8000000000000005,1.7000000000000004,2.2,2.9000000000000004,0,-1
40288,40288,2019,1,17,7,6,5,2.6000000000000005,2.6000000000000005,0.1,-1.6,0.0,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,2.414708984,1.784,2.5,0.0,-2.6000000000000005,-2.7,-1.4000000000000006,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,-0.7,-0.4,-1.0,0.7,1.2,0.19999999999999996,1.8000000000000005,1.7000000000000004,2.2,0.5000000000000004,2.1000000000000005,0.8000000000000003,1.9000000000000006,2.1999999999999997,0,-1
40292,40292,2019,1,17,7,10,5,-1.3000000000000005,-1.3000000000000005,0.0,0.4,0.3,0.5,-1.0,0.0,0.0,-0.3,0.0,-0.7,1.9,-1.4,0.6,-0.1,0.7,0.5,-1.0,1.3000000000000005,-0.1,-0.2,0.2,0.2,-0.7,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,2.414708984,1.784,2.5,-1.4000000000000006,-0.7999999999999998,1.0999999999999999,-0.7,-0.4,-1.0,0.7,1.2,0.19999999999999996,1.8000000000000005,1.7000000000000004,2.2,0.5000000000000004,2.1000000000000005,0.8000000000000003,1.9000000000000006,1.8000000000000003,1.2000000000000004,1.7000000000000006,0.10000000000000003,1.4,0,1
40316,40316,2019,1,17,7,34,5,1.0,1.0,0.6,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,2.414708984,1.784,2.5,2.9,2.3,2.1999999999999997,2.8000000000000003,1.9,1.8000000000000003,1.4,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-3.099999999999999,0,-1
40318,40318,2019,1,17,7,36,5,-0.1,-0.1,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,2.414708984,1.784,2.5,2.1999999999999997,2.8000000000000003,1.9,1.8000000000000003,1.4,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,-8.2,-1,-1
40319,40319,2019,1,17,7,37,5,-0.5,-0.5,-0.3,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.414708984,1.784,2.5,2.8000000000000003,1.9,1.8000000000000003,1.4,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-7.299999999999999,-1,-1
40321,40321,2019,1,17,7,39,5,1.1,1.1,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,2.414708984,1.784,2.5,1.8000000000000003,1.4,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,-6.7,-1,-1
40322,40322,2019,1,17,7,40,5,1.9,1.9,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,2.414708984,1.784,2.5,1.4,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,-4.5,0,-1
40323,40323,2019,1,17,7,41,5,-0.3,-0.3,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,2.414708984,1.784,2.5,-1.4999999999999998,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,-3.5999999999999996,0,-1
40324,40324,2019,1,17,7,42,5,0.4,0.4,-0.9,0.4,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,2.414708984,1.784,2.5,-1.0999999999999999,-2.1999999999999993,-0.6999999999999998,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-3.1999999999999997,0,-1
40327,40327,2019,1,17,7,45,5,0.5,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,2.414708984,1.784,2.5,0.20000000000000084,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,0.7000000000000003,0,-1
40328,40328,2019,1,17,7,46,5,0.5,0.5,-1.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.414708984,1.784,2.5,-0.4999999999999996,-1.3999999999999995,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,0.7000000000000002,0,-1
40330,40330,2019,1,17,7,48,5,-0.4,-0.4,0.7,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.2,-1.1,2.414708984,1.784,2.5,-0.8999999999999997,-2.1999999999999997,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,-8.2,-7.299999999999999,3.2,0,-1
40332,40332,2019,1,17,7,50,5,-1.0,-1.0,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.2,-1.1,0.5,-0.3,2.414708984,1.784,2.5,-4.3999999999999995,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,-8.2,-7.299999999999999,-6.6,-6.7,2.2,0,-1
40333,40333,2019,1,17,7,51,5,0.1,0.1,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.2,-1.1,0.5,-0.3,1.7,2.414708984,1.784,2.5,-2.1999999999999993,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,-8.2,-7.299999999999999,-6.6,-6.7,-4.5,1.1,0,-1
40334,40334,2019,1,17,7,52,5,-0.7,-0.7,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.2,-1.1,0.5,-0.3,1.7,1.4,2.414708984,1.784,2.5,-1.7999999999999998,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,-8.2,-7.299999999999999,-6.6,-6.7,-4.5,-3.5999999999999996,-11.200000000000001,-1,-1
40335,40335,2019,1,17,7,53,5,0.6,0.6,1.3000000000000005,-0.2,-0.4,-0.9,-1.7,-1.4999999999999998,1.2,0.5,0.6,-0.5,-0.3,3.0,-2.5,0.4,-0.1,-0.5,-0.4,-1.4,-2.4,1.1,-1.4,-1.0,-1.6,1.1,-0.2,1.7,0.5,-1.0,2.0,-1.4,0.6,-1.0,1.6,0.4,0.5,0.0,-0.6,-13.3,3.3,2.1,-6.9,1.1,0.7,2.9,0.2,-2.1,-0.2,-1.1,1.4999999999999998,0.7,0.7,-0.3,2.2,-1.1,0.5,-0.3,1.7,1.4,1.3000000000000005,2.414708984,1.784,2.5,-0.49999999999999967,-1.5999999999999992,-3.1999999999999997,0.0,-2.0999999999999996,-0.7999999999999995,0.8000000000000003,1.7999999999999998,0.20000000000000007,-1.6999999999999997,-4.699999999999999,-3.099999999999999,-4.2,-8.2,-7.299999999999999,-6.6,-6.7,-4.5,-3.5999999999999996,-3.1999999999999997,-9.900000000000002,-1,-1
